sha256,voting_type,station_id,tambon,amphoe,changwat,constituency,polling_station,election_date,voters_registered,voters_present,ballots_allocated,ballots_used,ballots_valid,ballots_invalid,ballots_no_vote,ballots_remaining,total_votes,validation_passed,turnout_rate,valid_rate,invalid_rate,no_vote_rate
c7e1bba1b6bb491711d6355758569fe90202ca7e93434d742f7b60b28c6b64e4,election_day,,คลองจั่ย,เมืองลิฟาย,ลำปาง,1,1,2026-02-28,682,498,640,478,406,39,35,162,406,False,0.7302052785923754,0.8152610441767069,0.0783132530120482,0.07028112449799197
d9c704fc73262a350dc9c7011373b7df541e0def363d578304dc69135315d481,election_day,,สวนดอก,เมือง,ลำปาง,1,34,2026-02-28,493,303,460,303,269,14,20,157,269,True,0.6146044624746451,0.8877887788778878,0.0462046204620462,0.066006600660066
dc5518b18558b59b647b748840e031fb13f24a42c02f983dd645930c554d0a5a,election_day,,ทุ่งคราม,เมือง,ลำปาง,1,1,2026-02-08,826,561,780,561,522,17,22,219,522,True,0.6791767554479419,0.93048128342246,0.030303030303030304,0.0392156862745098
ec5239596ecfe9cfc645bc0640f762746d995a39bd00a733de7576d3dc257b50,election_day,,เมืองฯ,หัวน้ำใส,ลำปาง,1,12,2026-02-28,376,376,580,376,337,30,9,144,337,False,1.0,0.8962765957446809,0.0797872340425532,0.023936170212765957
f3099959cd5871b17d22dda8bf1a1159b94da4ce45fc6dee6b00b513dfa4accc,election_day,,บ่อแล่นทอง,เมือง,ลำปาง,1,8,2026-02-28,168,134,160,134,124,7,3,26,124,True,0.7976190476190477,0.9253731343283582,0.05223880597014925,0.022388059701492536
593b4119792da918ea5438e0af84be51673d85daf1a2c371a1f48cbb19842d02,election_day,,ป้อมเรือง,เมือง,ลำปาง,1,1,2026-02-28,534,421,500,421,372,16,33,79,372,False,0.7883895131086143,0.8836104513064132,0.03800475059382423,0.07838479809976247
5d21724c8cb82ada5913ccaf79d787896fc24f0d850cbc5583c1c6b29ecf6907,election_day,,นครลำปาง,เมือง,ลำปาง,1,29,2026-02-24,358,227,320,227,205,6,16,93,205,False,0.6340782122905028,0.9030837004405287,0.02643171806167401,0.07048458149779736
030889866b59d4d3aad16eaeaf17d033a92ccc2cb84ce61553eb628aa60876a0,election_day,,ธมพ,เมือง,ลำปาง,1,70,2026-02-28,434,434,660,436,388,23,25,224,388,False,1.0,0.8940092165898618,0.052995391705069124,0.0576036866359447
036e9e16eee28cfa08249f71df5309eaf66214daf3ccfc16af70d7ed43d66e9b,election_day,,เชียงเทียน,เมือง,ลำปาง,1,14,2026-02-28,358,220,320,220,203,7,10,100,203,False,0.6145251396648045,0.9227272727272727,0.031818181818181815,0.045454545454545456
10d0ab87d1a0362b7b4de6535d8eb262bf795da8eb87fc5061ebfe6da66f01aa,election_day,,หัวจักร,ห้างฉัตร,ลำปาง,1,7,2026-02-08,40,39,1160,592,532,23,37,168,532,False,0.975,13.64102564102564,0.5897435897435898,0.9487179487179487
11ae4f7d0e5d309a9587bdc34d701ad66943da25c4c8d55c97488a96ef47135c,election_day,,ทุ่งฝน,เมืองลำปาง,ลำปาง,1,7,2026-02-28,322,239,320,239,207,11,21,81,207,True,0.7422360248447205,0.8661087866108786,0.04602510460251046,0.08786610878661087
1309d73412f5745585dac47b75f3ca176bfa701353cde2cb20d6e57a61f92106,advance,,ไม่ระบุ,ไม่ระบุ,ลำปาง,1,1,2026-02-28,760,760,760,733,733,2,25,0,733,False,1.0,0.9644736842105263,0.002631578947368421,0.03289473684210526
1e115b6432dd03c70e051b8b2594a80314d0b4a0b8ce66f176955e882eefc305,election_day,,พระบาท,เมือง,ลำปาง,1,69,2026-02-28,645,424,530,424,393,8,23,156,393,False,0.6573643410852713,0.9268867924528302,0.018867924528301886,0.054245283018867926
3898fb34aa3933c6434865bad56071f7a72e015549c098d0bcf78117a9141ec1,election_day,,เชิงทะเล,ถลาง,ลำปาง,1,6,2026-02-28,37,45,700,444,439,23,23,206,439,False,1.2162162162162162,9.755555555555556,0.5111111111111111,0.5111111111111111
3b65a61de86215fc0d082deebe7d0a4ed4171d222790edc3ca1137f84b5e54f0,election_day,,ป่าเป้า,เมืองลำปาง,ลำปาง,1,4,2026-02-28,500,362,480,362,336,9,17,118,336,True,0.724,0.9281767955801105,0.024861878453038673,0.04696132596685083
48c904ea186aaca14c8eee44da47ce7ee5ae2fa5d96a5d307966d58d5d3b08fd,election_day,,ม้านเจียม,เมือง,ลำปาง,1,0,2026-02-28,757,540,500,540,596,34,10,200,496,False,0.71334214002642,1.1037037037037036,0.06296296296296296,0.018518518518518517
a6635ba80f9829ffc24337b068c3a5ba890cf300d45ab4e52293dfee78e29798,election_day,,บางคล้า,ทางจุฬาฯ,ลำปาง,1,19,2026-02-28,400,400,960,400,391,3,6,560,391,False,1.0,0.9775,0.0075,0.015
b48890935ef005801ebb7ac0a3b8f859962826b44313ec0727501ed090c04ca3,election_day,,น่าแซ่,เมือง,ลำปาง,1,13,2026-02-28,263,182,240,182,163,6,13,58,163,False,0.6920152091254753,0.8956043956043956,0.03296703296703297,0.07142857142857142
bb19b05398629810e25ef5edc460590ef105ed0e07c6391f82920922c0d74de4,election_day,,401,หัวฉัตร,ลำปาง,1,1,2026-02-08,360,288,360,288,269,8,11,72,269,False,0.8,0.9340277777777778,0.027777777777777776,0.03819444444444445
bf7f896b2566e2326c32410aee58bb75fb82d8ee764a169ee53924c929088aa4,election_day,,ป้อมแก้ว,เมือง,ลำปาง,1,4,2026-02-28,703,480,660,480,427,19,34,180,427,True,0.6827880512091038,0.8895833333333333,0.03958333333333333,0.07083333333333333
c0451cf1e7c5773191d2c6fe4df3befb49960d8ceb3c766c66a2be888d23c0fa,election_day,,หัวเวียง,เมืองลำปาง,ลำปาง,1,26,2026-02-28,452,277,400,277,262,243,258,123,262,False,0.6128318584070797,0.9458483754512635,0.8772563176895307,0.9314079422382672
4f8de688e2dc05c5bb4c37823d8236a128fb6acd9330a4c636f86403307af19f,election_day,,เข้ามาลง,หัวลักษณ์,ลำปาง,1,1,2026-02-28,545,307,550,353,353,12,22,152,353,False,0.563302752293578,1.1498371335504887,0.03908794788273615,0.07166123778501629
573ce095907104e89da4c11e20d9e03a7c7e31e45e459364e000f6e94cd970f4,election_day,,ถนน,บางเขน,ลำปาง,1,2,2026-02-08,400,339,400,339,314,9,16,61,314,True,0.8475,0.9262536873156342,0.02654867256637168,0.0471976401179941
5d657cec16300779e8672dd6a713791bfea9c2d1f87c7d5d6c597e0815359b52,election_day,,พระบาท,เมือง,ลำปาง,1,56,2026-02-08,571,380,520,380,341,14,25,140,341,False,0.6654991243432574,0.8973684210526316,0.03684210526315789,0.06578947368421052
67291fe4a3e340de451fba51718af370a48862bfbf0aae54ad4a680d5b278fb9,election_day,,ปากคาด,เชิงคีรี,ลำปาง,1,9,2026-02-28,460,336,460,336,277,32,27,336,802,False,0.7304347826086957,0.8244047619047619,0.09523809523809523,0.08035714285714286
75cc1249cd68bb8f3d3327832446e284fcdc64c721e60becd6a3dc19623312a7,election_day,,มานองช์,เชิงเขา,ลำปาง,1,10,2026-02-28,640,492,640,492,441,29,22,148,441,False,0.76875,0.8963414634146342,0.05894308943089431,0.044715447154471545
7f137eed6f377f146c9ef9813da1cc45cbe69cc0a6d5cf8500da3f4af727cb7e,election_day,,ม้านเอย,เมือง,ลำปาง,1,33,2026-02-07,40,20,840,203,551,28,29,227,556,False,0.5,27.55,1.4,1.45
90e3b76127a1185f63dfa082b04a3b223f80c0911e4477be1ce3c1a234a1b4c8,election_day,,เวียงเหนือ,เมือง,ลำปาง,1,6,2026-02-28,446,281,403,281,257,6,18,119,257,False,0.6300448430493274,0.9145907473309609,0.021352313167259787,0.06405693950177936
31c9279f04e0f99db4bd1c4cf9f13c97fc1d12671ef090d99e0af8884fdda6a5,election_day,,ห้ามจิตร,หัวเมืองฯ,ลำปาง,1,7,2026-02-28,475,320,460,320,284,36,11,140,284,False,0.6736842105263158,0.8875,0.1125,0.034375
3c3fc7b74ff8834dba2ea3daa2112c279b3d5c6a74ea47c1851ce7dd24b1dc1a,election_day,,เขื่อนเหนือ,เมือง,ลำปาง,1,10,2026-02-28,309,347,809,347,294,22,21,153,387,False,1.1229773462783172,0.8472622478386167,0.06340057636887608,0.06051873198847262
49362652f996085eef8ff131069234b3b3b5cd8e9d6ef2818b3d06b29741ad22,election_day,,หนองหล่ม,ห้างฉกรรจ์,ลำปาง,1,3,2024-02-09,705,506,700,506,467,467,19,194,467,False,0.7177304964539007,0.9229249011857708,0.9229249011857708,0.037549407114624504
a720c7789c2f3f79330b0941e105bf614999784ea661fe3d6ade136cb4048bb8,election_day,,ต้นครูย,เมือง,ลำปาง,1,18,2026-02-08,497,344,480,344,344,10,20,136,314,False,0.6921529175050302,1.0,0.029069767441860465,0.05813953488372093
b3f0588027edbfdbb634cf2f9a7ed29b10c9ba28d2faf350cfcc827e33c2b790,election_day,,คูแย้ง,เมือง,ลำปาง,1,79,2026-02-28,538,364,480,364,339,8,17,116,339,True,0.6765799256505576,0.9313186813186813,0.02197802197802198,0.046703296703296704
bdf304839611369ab67c26c015e070aae9f1aeb0eaad8a0eded11fdcd6cb1cf2,election_day,,ทุ่งฝาย,เมืองลำปาง,ลำปาง,1,6,2026-02-28,570,423,560,423,376,31,16,137,376,True,0.7421052631578947,0.8888888888888888,0.07328605200945626,0.037825059101654845
d202b0b49dec6ef57ea3b99a999ba697c27d72c68d3f6f44ccfde858eabbef3b,election_day,,ชนบท,เมือง,ลำปาง,1,71,2026-02-28,664,430,620,430,395,11,34,190,385,False,0.6475903614457831,0.9186046511627907,0.02558139534883721,0.07906976744186046
4f3bdb5e1ad369decbe230c5461942ffe0965828a3918a7e9d2f45d7909f06ff,election_day,,นิคมพัฒนา,เมืองลำปาง,ลำปาง,1,5,2026-02-28,200,154,200,154,144,6,4,46,144,False,0.77,0.935064935064935,0.03896103896103896,0.025974025974025976
582a77b6f1a8ff0c8acf89dd3220f299a95bb3ca3da36acde49412a1f23accb7,election_day,,ป้อมเจ้าหลวงกระซ่าเกอ,เมืองลำปาง,ลำปาง,1,9,2026-02-08,873,616,800,676,548,21,41,184,548,False,0.7056128293241696,0.8896103896103896,0.03409090909090909,0.06655844155844155
67a4a6401c058a557e6fbb1e4a7afd0a6c623616c074d7ab53944872f06b286a,election_day,,คันธรอย,เพียง,ลำปาง,1,4,2026-02-28,755,500,700,500,473,26,32,200,473,False,0.6622516556291391,0.946,0.052,0.064
88d42294967b0e0376767e7debf53cb01c404f01592af24fb20082825fdd9533,election_day,,ปอดดาล,กำแพงเพชร,ลำปาง,1,5,2026-02-28,640,473,640,473,425,17,31,167,425,False,0.7390625,0.8985200845665962,0.035940803382663845,0.06553911205073996
91edf8fb783c1a24cd362c908e4943c452f5da5f24ac5471125a6cbbacd7d63a,election_day,,บางนาดำ,หัวล้านฯ,ลำปาง,1,13,2026-02-28,49,518,620,518,472,26,20,102,492,False,10.571428571428571,0.9111969111969112,0.05019305019305019,0.03861003861003861
010c3b8ee364d964a940de6ab3d1ffee97d65cf83557454c80bdc7c87c86f586,election_day,,เจริญนคร,เขตลาด,ลำปาง,1,4,2026-02-28,730,472,660,472,435,11,26,198,435,False,0.6465753424657534,0.9216101694915254,0.023305084745762712,0.05508474576271186
0512b5ca8a8cf36beadf072816581b52227e034f9396aa52f2c14727348452de,election_day,,คันถังชัย,เมืองลำปาง,ลำปาง,1,23,2026-02-28,378,275,360,275,258,46,17,85,258,False,0.7275132275132276,0.9381818181818182,0.16727272727272727,0.06181818181818182
2182fd6d3eea5a3251b6f35274d620a5a4512db188acd6d690c8c29d6b9e2f43,election_day,,ป้อมแพ้ว,เมือง,ลำปาง,1,3,2026-02-28,678,480,600,480,449,13,16,120,449,True,0.7079646017699115,0.9354166666666667,0.027083333333333334,0.03333333333333333
348890fc7fcab2a13492cd8bc715a538b34ad4abeb17c175ca122e9435de3194,election_day,,ห้างฉัตร,หัวหินทร์,ลำปาง,1,3,2026-02-28,270,199,260,199,172,15,12,61,172,True,0.737037037037037,0.864321608040201,0.07537688442211055,0.06030150753768844
4009fb6b67e7f0e0c260541fdc08527bdbaac1cc600dbbaf1f7c9971ccd5c496,election_day,,หนองหลม,หัวล้านคร,ลำปาง,1,4,2026-02-28,30,262,220,262,238,44,20,58,238,False,8.733333333333333,0.9083969465648855,0.16793893129770993,0.07633587786259542
a158a4d90222fe81d2ad69e1df2c66f04a8b7023c046194a6d23ef6681bac53b,election_day,,คันธรชัย,เมืองลำปาง,ลำปาง,1,20,2026-02-28,695,467,640,467,433,11,23,173,483,False,0.6719424460431654,0.9271948608137045,0.023554603854389723,0.04925053533190578
a226bfe234f7f1091e3cb404d1dada416b037cadf68b00ed9303bc4093f0ae07,election_day,,ป้อมยิ้ม,เมือง,ลำปาง,1,14,2026-02-28,660,479,620,469,449,5,33,151,449,False,0.7257575757575757,0.9373695198329853,0.010438413361169102,0.06889352818371608
a8e88a666e1f397d513a1d950731d1fa22c07a2eb5fdf641dfd30687b85291d0,election_day,,40,หัวจ่าย,ลำปาง,1,8,2026-02-28,540,387,540,383,349,15,17,157,349,True,0.7166666666666667,0.9018087855297158,0.03875968992248062,0.04392764857881137
acf500becdfe5aaadb5009816274eee6701f52ca8c283faa76ffb5cd6ea1ac5e,election_day,,จิตรี,เมือง,ลำปาง,1,78,2026-02-28,702,467,640,467,428,31,31,173,428,False,0.6652421652421653,0.9164882226980728,0.06638115631691649,0.06638115631691649
bbb2030be068a0c771668f53758eb121d2457a483fd4493688dd7ad87f6cfc11,election_day,,ชมพู,เมือง,ลำปาง,1,72,2026-02-28,501,334,460,334,316,5,13,126,316,False,0.6666666666666666,0.9461077844311377,0.014970059880239521,0.038922155688622756
bd9cfcc83b2b1663f0f97768394f4b7eb7eedfd6fd16faf1a27ff1023b912cc5,election_day,,นิคมพัฒนา,เมืองฯ,ลำปาง,1,12,2026-02-28,239,185,240,185,179,179,2,55,179,False,0.7740585774058577,0.9675675675675676,0.9675675675675676,0.010810810810810811
c0efe625fc47439596c27bdddd45934dba23c583ce31975fcf9972d6605f32eb,election_day,,นิคมพัฒนา,เมือง,ลำปาง,1,8,2026-02-28,259,212,240,212,193,8,11,28,193,True,0.8185328185328186,0.910377358490566,0.03773584905660377,0.05188679245283019
c8003f10d609e3098ab31b626a0770c39ca44857906024c1f9e060b30a5f2879,election_day,,ธมพ,เมือง,ลำปาง,1,76,2026-02-28,629,428,600,428,376,20,30,172,370,False,0.6804451510333863,0.8785046728971962,0.04672897196261682,0.07009345794392523
c8b35a791b99e8c98273adf6ea641578dc450a24ed15ccd1da7ae5151caca1b2,election_day,,พุทธบาท,เมืองลำปาง,ลำปาง,1,4,2026-02-28,401,274,420,294,248,14,32,126,248,True,0.683291770573566,0.9051094890510949,0.051094890510948905,0.11678832116788321
f7f5874cdadc00284fd2dad3f3108e3902883c1eadc07871375fff1e4758ac91,election_day,,นิคมพัฒนา,เมือง,ลำปาง,1,14,2026-02-28,421,307,400,307,281,13,13,93,281,False,0.7292161520190024,0.9153094462540716,0.04234527687296417,0.04234527687296417
fecde8188468aabb23c9f1cbfe31dc985751fce912a37406ac3bbe379edb351a,election_day,,สยชุ่ย,เมือง,ลำปาง,1,47,2026-02-28,450,285,400,285,257,9,19,115,268,False,0.6333333333333333,0.9017543859649123,0.031578947368421054,0.06666666666666667
51c0bee66575c09734ce68b7ba34bb55fca6b076ec0027b42e480b56b711881b,election_day,,ปลายางฯลฯ,ห้างฉัตร,ลำปาง,1,7,2026-02-28,617,443,580,443,416,22,5,137,416,True,0.7179902755267423,0.9390519187358917,0.04966139954853273,0.011286681715575621
73a57c23d4c09bfd931b1257cfc93aa48d8ee9267baf47729960c5fee288dc30,election_day,,นครลำปาง,เมืองลำปาง,ลำปาง,1,30,2026-02-28,390,187,390,187,184,3,3,184,184,False,0.4794871794871795,0.983957219251337,0.016042780748663103,0.016042780748663103
81c992a43c670dad3801c7d926afe836d15a195ac67c17910c99f51a26b61caf,election_day,,นครแพร่,เมือง,ลำปาง,1,3,2026-02-28,438,338,420,338,310,11,17,82,310,True,0.771689497716895,0.9171597633136095,0.03254437869822485,0.05029585798816568
88dd20ad6b1ca17bcb15bb65b7a2a240f248d00e9eb08c7a6d653584a745a541,advance,,,,ลำปาง,1,1,2026-02-28,0,0,760,760,735,5,20,0,735,False,,,,
04d0a0fa76437268a0165e269b910250aa3d20fa56cd43f5f5fc862fc0f15da6,election_day,,สวนดอก,เมือง,ลำปาง,1,36,2026-02-08,337,220,300,220,219,2,7,80,211,False,0.6528189910979229,0.9954545454545455,0.00909090909090909,0.031818181818181815
1586391cc96af0585527210505e5339bc08fbb2646fde0541145d2f3ff881bad,election_day,,หัวเวียง,เมือง,ลำปาง,1,22,2026-02-28,428,264,380,264,247,0,18,116,247,False,0.616822429906542,0.9356060606060606,0.0,0.06818181818181818
2ae3b59e050a1b28211f9e2ca91938a6306c8537df7f41132edd1d89deb8922e,election_day,,สมุย,เมือง,ลำปาง,1,46,2026-02-28,345,270,320,210,191,2,17,110,191,False,0.782608695652174,0.7074074074074074,0.007407407407407408,0.06296296296296296
485a4f6487bf6914fceb4af505c8a51aac273cd6ccf4acbce8b5279bdfe782c8,election_day,,แม่สัน,ห้างนคร,ลำปาง,1,4,2026-02-28,903,0,80100,75,75,5,0,20,75,False,0.0,,,
b1db17558508ea49b2bfd8c054fdac397ea51c175a97fdc1c5ae1ec75324bba4,election_day,,นิคมพัฒนา,เมือง,ลำปาง,1,7,2026-02-28,357,295,340,275,269,6,3,65,269,False,0.8263305322128851,0.911864406779661,0.020338983050847456,0.010169491525423728
c672553f4a4460b160ac2fa08075035d74913d315e9c04d7ae33b5f02234cf90,election_day,,กรุงเทพฯ,เพลงเทียน,ลำปาง,1,30,2024-02-04,528,294,460,294,269,6,19,166,269,True,0.5568181818181818,0.9149659863945578,0.02040816326530612,0.06462585034013606
c8265d6985042ff384b638d5ec8abe525b97c06d6e7712407215094ed745d9a3,advance,,ไม่ระบุ,ไม่ระบุ,ลำปาง,1,1,2026-02-08,0,0,760,760,745,4,11,0,745,False,,,,
d53673d8bfb1d9590754a0fedda3f74ea810fc1e655c044b9c4d4cf25bbb3d06,election_day,,คันองชัย,เมืองพัทลุง,ลำปาง,1,17,2026-02-28,572,411,590,411,381,5,25,109,381,False,0.7185314685314685,0.927007299270073,0.012165450121654502,0.06082725060827251
de1595317f62d3b6c468e687ee89c7d8d59ae9b3ff2d39a417012fb4ee3a4214,election_day,,แม่จันทร์,ถลาง,ลำปาง,1,4,2025-02-08,37,90,280,259,231,16,19,101,231,False,2.4324324324324325,2.566666666666667,0.17777777777777778,0.2111111111111111
e0e8e20a1f1d43969908969c593be24c70fafd019247ad9a4b69d08c0d947d0a,election_day,,มานเรียม,เมือง,ลำปาง,1,4,2026-02-28,669,513,640,513,461,27,25,127,461,True,0.7668161434977578,0.898635477582846,0.05263157894736842,0.04873294346978557
f61107e3798abc18f036d6d0bf5900c8fb5ac631200c0e0f8a63532e8847a84d,election_day,,เชิงตาล,ห้างฉัตร,ลำปาง,1,14,2026-02-28,30,521,680,521,479,1415,27,159,479,False,17.366666666666667,0.9193857965451055,2.7159309021113245,0.05182341650671785
59694acc0c8db29b66119e6d9dc7968edb3ad8de1fd90ddad7167771f4e9c15e,election_day,,กรุงเทพฯ,เมือง,ลำปาง,1,3,2026-02-07,727,481,660,481,455,5,21,179,455,False,0.6616231086657497,0.9459459459459459,0.010395010395010396,0.04365904365904366
63054c76280503701cbde7a1456826e777102e3e0d309ac28a35e57f4f84c1e4,election_day,,ปอแซ่,เมือง,ลำปาง,1,5,2026-02-28,708,507,660,507,439,24,44,153,439,False,0.7161016949152542,0.8658777120315582,0.047337278106508875,0.08678500986193294
6594b016f5f01beb35646943f9d50fcd37492a39ced3f88d4a39c7436e3f0c8a,election_day,,นางลดา,บางตลาด,ลำปาง,1,4,2026-02-28,340,236,320,236,202,16,14,84,202,False,0.6941176470588235,0.8559322033898306,0.06779661016949153,0.059322033898305086
98632279b4dce4cf53f57e9a3b83ea433d6a0d4e90525001942c724ddcc70f0f,election_day,,ป้อมเฮือง,เมืองฯ,ลำปาง,1,7,2026-02-28,677,495,620,495,463,9,24,125,463,False,0.7311669128508124,0.9353535353535354,0.01818181818181818,0.048484848484848485
129912318a79b4e48c89cfd46a9f91d868c5424e02ba8e2e249b76f9b2628915,election_day,,หัวเวียง,เมืองลำปาง,ลำปาง,1,28,2026-02-28,407,250,380,250,231,7,12,130,231,False,0.6142506142506142,0.924,0.028,0.048
1374343ef3ee9734c8a7e1697a1bc569522589882e2353d79f034285d3ae52a0,election_day,,สุขใจ,เมือง,ลำปาง,1,55,2026-02-28,340,226,340,226,201,10,15,114,201,False,0.6647058823529411,0.8893805309734514,0.04424778761061947,0.06637168141592921
20762d806946911999df94d78fe0de728a12f4d10b29981942d7884063ba7915,election_day,,พระบาท,เมือง,ลำปาง,1,62,2026-02-08,364,236,320,236,219,3,14,84,219,False,0.6483516483516484,0.9279661016949152,0.012711864406779662,0.059322033898305086
3b9c11a132d720ee8649c48a2989468b0690d706069840791ba719425957cee0,election_day,,เวียงเหนือ,เมืองลำปาง,ลำปาง,1,11,2026-02-28,549,346,500,346,370,7,2930,154,370,False,0.6302367941712204,1.069364161849711,0.02023121387283237,8.468208092485549
41aeb26dc7decdccb28ae5bb46a4c7d1c54d518230895a5a92a7198423b5ea3e,election_day,,สมพู,เมือง,ลำปาง,1,73,2026-02-28,526,307,500,349,320,13,14,153,380,False,0.5836501901140685,1.0423452768729642,0.04234527687296417,0.04560260586319218
b44130db3d65a649cdb39861a032d722cd2fb75308317057dd01ce64535d24c9,election_day,,เวียงศาล,ห้างฉัตร,ลำปาง,1,2,2026-02-08,412,412,370,412,374,8,30,168,374,True,1.0,0.9077669902912622,0.019417475728155338,0.07281553398058252
b81bcb85ba108a88c00c42c62d1f36b1abf3bff7fa76547e99152e4e403c3870,election_day,,ทุ่งฝาย,เมือง,ลำปาง,1,4,2026-02-08,560,406,540,406,347,33,26,134,347,False,0.725,0.854679802955665,0.0812807881773399,0.06403940886699508
c576fcd82c65919f953222498bc8ec45f3f5f1144e32b3d72c658da0100b925f,election_day,,เมืองยาง,ห้างสักครึ่ง,ลำปาง,1,9,2026-02-08,340,293,840,293,258,25,10,47,258,False,0.861764705882353,0.8805460750853242,0.08532423208191127,0.034129692832764506
d61a3bab525cf88c31376f4e8cf30602d0a736b8dc99831b4ad07f01677002e7,election_day,,คูเป่า,เมืองกำแพงเพชร,ลำปาง,1,5,2026-02-28,616,427,580,427,374,381,24,22,381,False,0.6931818181818182,0.8758782201405152,0.892271662763466,0.05620608899297424
d6fd703976729599c2855388657b1362038bcc78cd8054fa60f73eebdfedf0e7,election_day,,หัวเม็ด,น้ำจืด,ลำปาง,1,7,2026-02-28,230,170,220,170,149,11,11,50,149,False,0.7391304347826086,0.8764705882352941,0.06470588235294118,0.06470588235294118
f2d59f8d2a1033c81d1fc18710b25589b1ee5512ad2722b994a5c397fa146083,election_day,,ต้นทอง,เชิงทะเล,ลำปาง,1,16,2026-02-28,909,655,920,655,532,27,96,265,580,False,0.7205720572057206,0.8122137404580153,0.04122137404580153,0.1465648854961832
f7b1a96b7dd6f9037fc0b087c6b39579b5434c5ebf9ee2abe527689d3bc92212,advance,,ไม่ระบุ,ไม่ระบุ,ลำปาง,1,1,2026-02-28,760,760,760,760,430,1,29,290,430,False,1.0,0.5657894736842105,0.0013157894736842105,0.038157894736842106
f9d37490f7f3a215b7ed2566becaf5b087f12c6ef8a4c0cfc38af03caa10f5c2,election_day,,ป้อมคก,หัวมังกร,ลำปาง,1,1,2026-02-28,504,368,500,368,341,16,11,132,341,False,0.7301587301587301,0.9266304347826086,0.043478260869565216,0.029891304347826088
8d1134877e4ca14c7715dc8a0d09ffb6d96e6649b71ffadc63d852304f2c1fca,election_day,,หัวจังหวัด,กำแพงเพชร,ลำปาง,1,2,2026-02-28,474,493,680,487,443,20,39,167,443,False,1.040084388185654,0.8985801217038539,0.04056795131845842,0.07910750507099391
015b04d2eb819a076b045cf6876d3236424c066ee0632db1da058d9dcd7d778d,election_day,,สวนดอก,เมืองฯ,ลำปาง,1,32,2026-02-28,704,456,660,456,433,5,18,204,437,False,0.6477272727272727,0.9495614035087719,0.010964912280701754,0.039473684210526314
04f40d7e5403533a53ad2ab0e29126bf8593f845e0a93df07488f982ddf23ee3,election_day,,บ้านเอื้อม,เมือง,ลำปาง,1,14,2026-02-07,30,283,360,283,298,20,5,77,258,False,9.433333333333334,1.0530035335689045,0.0706713780918728,0.0176678445229682
2d3c3b93c7614d3e9da1040641b15caf81e0c91ba24603feab824355df4f21a9,election_day,,มาน้ำ,เมือง,ลำปาง,1,13,2026-02-28,192,138,180,138,145,3,10,72,145,False,0.71875,1.0507246376811594,0.021739130434782608,0.07246376811594203
a220923a9b94f52e1ad75e6ba324a77ceaeb6522938959ab5c9798a00d0100dd,election_day,,เชิงคาม,หัวน้ำเข็ม,ลำปาง,1,15,2026-02-28,460,361,460,361,340,76,5,99,340,False,0.7847826086956522,0.9418282548476454,0.21052631578947367,0.013850415512465374
acd3ef654cfcb7c3df06f4b2422a8427ab6e7bac5c32925f14647902db5e2e0b,election_day,,สำราญ,เมือง,ลำปาง,1,51,2026-02-28,68,47,640,423,384,19,20,247,384,False,0.6911764705882353,8.170212765957446,0.40425531914893614,0.425531914893617
bd20156cb2fbdf12da19219348ab0089de7a0b8bc4c96ce3509fac40a1318851,election_day,,หมู่ที่ 16,เมือง,ลำปาง,1,12,2026-02-28,720,520,660,520,492,11,17,140,492,False,0.7222222222222222,0.9461538461538461,0.021153846153846155,0.032692307692307694
bf6c8e3ee476ab8ebdc2cab86e03480454c7664792e4e5b507959cd0e886f6d2,advance,,ท่าดินแดง,เมือง,ลำปาง,1,1,2024-02-08,760,760,760,760,730,1,29,0,730,False,1.0,0.9605263157894737,0.0013157894736842105,0.038157894736842106
bfb7b7e11895acff18acaaed319e57ea0b10e48c9c2ad18355b891495a715a21,election_day,,คันธรชัย,เมือง,ลำปาง,1,6,2026-02-28,677,455,620,495,372,32,31,165,372,False,0.672082717872969,0.8175824175824176,0.07032967032967033,0.06813186813186813
c76c9fecb44a040a3891bc43a0defa289429332fb06e174b0c99e07bb53665b6,election_day,,บ้านค่า,เมืองลำปาง,ลำปาง,1,1,2026-02-28,731,518,740,518,476,14,28,222,476,True,0.7086183310533516,0.918918918918919,0.02702702702702703,0.05405405405405406
cf32649ee1944a152fdf8620da7ecdae042e61d4908d146bc64b0cdb8c987943,election_day,,พระยา,เมือง,ลำปาง,1,64,2026-02-28,436,292,420,292,251,73,18,128,251,False,0.6697247706422018,0.8595890410958904,0.25,0.06164383561643835
d16bdc35f1ce9bd0896373b0b0c81d0f5197f3a25762664492d83741d4334ea5,advance,,,,ลำปาง,1,1,2026-02-08,760,760,760,760,721,4,35,0,721,False,1.0,0.9486842105263158,0.005263157894736842,0.046052631578947366
e007ba6db0de9dcd72c6729c0d0375d1e0ea3c84ca9da58bf811e05470364663,election_day,,คันกลางน้ำย,เมือง,ลำปาง,1,2,2026-02-28,992,698,940,698,610,37,51,202,610,False,0.7036290322580645,0.8739255014326648,0.05300859598853868,0.07306590257879657
49f392537c0ead481c2cfa42016e55d6f19312e69652a4e8d41f1b52f35ac81d,advance,,,,ลำปาง,1,1,2026-02-28,0,0,760,760,42,2,16,700,742,False,,,,
4d6b83632c1c83590b0d26cabc1eb15ea83d5c44c7e0920869387f19f0f980f5,election_day,,สวนดอก,เมือง,ลำปาง,1,35,2026-02-28,360,246,340,246,277,4,15,94,227,False,0.6833333333333333,1.1260162601626016,0.016260162601626018,0.06097560975609756
